영업중,인허가일자_년도,인허가일자_월,인허가일자_일,지역,영업상태구분코드,상세영업상태코드,시설면적,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부
1, 2009, 09, 09,대구광역시 달서구,1,13,62.17,3,4,N,N,N,N,N,N
1, 2009, 09, 21,대구광역시 달서구,1,13,70.28,3,4,N,N,N,N,N,N
1, 2010, 03, 19,대구광역시 수성구,1,13,122.03,5,2,Y,Y,Y,Y,N,Y
1, 2010, 04, 16,대구광역시 수성구,1,13,143.94,4,4,Y,Y,Y,N,N,Y
1, 2010, 07, 15,대구광역시 수성구,1,13,125.7,20,1,N,N,N,Y,N,N
1, 2010, 10, 01,대구광역시 수성구,1,13,91.13,5,4,N,N,N,N,N,N
1, 2010, 11, 16,대구광역시 수성구,1,13,79.66,4,0,N,N,N,N,N,N
1, 2011, 07, 28,대구광역시 수성구,1,13,91.52,4,4,N,N,N,N,N,N
1, 2011, 08, 10,대구광역시 수성구,1,13,109.25,15,15,N,N,N,Y,N,N
1, 2011, 11, 09,대구광역시 수성구,1,13,159.36,5,4,N,N,N,N,N,N
1, 2012, 08, 01,대구광역시 수성구,1,13,199.2,5,15,Y,Y,Y,N,N,Y
1, 2015, 05, 11,대구광역시 수성구,1,13,251.56,37,37,N,N,N,Y,N,N
1, 2001, 11, 17,대구광역시 수성구,1,13,106.95,4,4,N,N,N,N,N,N
1, 2016, 04, 07,대구광역시 수성구,1,13,206.34,27,27,N,N,N,Y,N,N
1, 2016, 04, 07,대구광역시 수성구,1,13,192.3,8,1,N,N,N,Y,N,N
1, 2016, 07, 07,대구광역시 수성구,1,13,104.46,4,4,N,N,N,N,N,N
1, 2016, 10, 04,대구광역시 수성구,1,13,202.94,19,19,N,N,N,Y,N,N
1, 2016, 10, 14,대구광역시 수성구,1,13,101.8,12,6,N,N,N,Y,N,N
1, 2016, 11, 18,대구광역시 수성구,1,13,83.0,12,12,N,N,N,Y,N,N
1, 2017, 01, 24,대구광역시 수성구,1,13,154.4,21,21,N,N,N,Y,N,N
1, 2002, 11, 08,대구광역시 수성구,1,13,127.29,5,4,N,N,N,N,N,N
1, 2002, 08, 14,대구광역시 수성구,1,13,162.0,5,4,N,N,N,N,N,N
1, 2002, 10, 14,대구광역시 수성구,1,13,117.0,4,4,N,N,N,N,N,N
1, 2008, 07, 11,대구광역시 달서구,1,13,307.88,9,2,Y,Y,N,Y,N,Y
1, 2008, 07, 14,대구광역시 달서구,1,13,105.54,3,4,N,N,N,N,N,N
1, 2008, 07, 15,대구광역시 달서구,1,13,145.09,5,4,Y,Y,Y,N,Y,Y
1, 2008, 11, 19,대구광역시 달서구,1,13,158.84,5,4,Y,Y,Y,N,Y,Y
1, 2008, 12, 17,대구광역시 달서구,1,13,107.64,4,4,Y,Y,Y,N,Y,Y
1, 2008, 12, 18,대구광역시 달서구,1,13,217.17,7,2,Y,Y,Y,Y,Y,Y
1, 2010, 01, 29,대구광역시 달서구,1,13,244.0,8,1,N,N,N,Y,N,N
1, 2010, 02, 02,대구광역시 달서구,1,13,138.72,16,16,N,N,N,Y,N,N
1, 2015, 10, 29,대구광역시 수성구,1,13,171.33,30,30,N,N,N,Y,N,N
1, 2015, 12, 11,대구광역시 수성구,1,13,175.49,7,2,N,N,N,Y,N,N
1, 1995, 05, 26,대구광역시 중구,1,13,98.0,8,0,Y,Y,Y,N,Y,Y
1, 1997, 01, 16,대구광역시 중구,1,13,164.0,5,2,Y,Y,Y,Y,Y,Y
1, 1997, 01, 17,대구광역시 중구,1,13,38.0,5,0,Y,Y,Y,N,Y,Y
1, 1997, 02, 20,대구광역시 중구,1,13,150.0,7,7,Y,Y,Y,Y,Y,Y
1, 1997, 09, 02,대구광역시 중구,1,13,99.0,1,4,Y,Y,Y,N,Y,Y
1, 1993, 07, 12,대구광역시 중구,1,13,131.4,7,0,Y,Y,Y,N,Y,Y
1, 1993, 11, 10,대구광역시 중구,1,13,270.0,6,3,Y,Y,Y,Y,Y,Y
1, 1994, 07, 11,대구광역시 중구,1,13,121.0,7,7,Y,Y,Y,Y,Y,Y
1, 1994, 12, 29,대구광역시 중구,1,13,191.0,8,4,Y,Y,Y,N,Y,Y
1, 1996, 04, 23,대구광역시 중구,1,13,82.0,10,4,Y,Y,Y,N,Y,Y
1, 1994, 08, 13,대구광역시 중구,1,13,148.0,5,0,Y,Y,Y,N,Y,Y
1, 1995, 02, 13,대구광역시 중구,1,13,82.0,4,4,Y,Y,Y,N,Y,Y
1, 1995, 05, 26,대구광역시 중구,1,13,73.8,5,4,Y,Y,Y,N,Y,Y
1, 2003, 08, 01,대구광역시 수성구,1,13,90.12,4,4,N,N,N,N,N,N
1, 2003, 07, 08,대구광역시 수성구,1,13,146.7,7,1,N,N,N,N,N,N
1, 2003, 01, 04,대구광역시 수성구,1,13,165.41,3,4,N,N,N,N,N,N
1, 2003, 06, 26,대구광역시 수성구,1,13,127.56,6,1,N,N,N,Y,N,N
1, 2003, 04, 16,대구광역시 수성구,1,13,233.52,8,4,N,N,N,N,N,N
1, 2003, 06, 05,대구광역시 수성구,1,13,154.9,5,4,N,N,N,N,N,N
1, 2003, 09, 03,대구광역시 수성구,1,13,135.24,4,4,N,N,N,N,N,N
1, 2003, 08, 01,대구광역시 수성구,1,13,131.0,6,5,N,N,N,N,N,N
1, 2003, 07, 11,대구광역시 수성구,1,13,105.8,6,0,N,N,N,N,N,N
1, 2003, 06, 04,대구광역시 수성구,1,13,251.9,7,2,N,N,N,Y,N,N
1, 2003, 08, 19,대구광역시 수성구,1,13,237.6,11,6,N,N,N,Y,N,N
1, 2003, 06, 26,대구광역시 수성구,1,13,118.26,5,0,N,N,N,N,N,N
1, 2003, 07, 14,대구광역시 수성구,1,13,151.4,8,7,N,N,N,Y,N,N
1, 2003, 11, 28,대구광역시 수성구,1,13,130.68,5,4,N,N,N,N,N,N
1, 2003, 05, 07,대구광역시 수성구,1,13,119.42,5,4,N,N,N,N,N,N
1, 2003, 06, 04,대구광역시 수성구,1,13,208.48,7,1,N,N,N,Y,N,N
1, 2003, 12, 06,대구광역시 수성구,1,13,174.07,5,4,N,N,N,N,N,N
1, 2003, 01, 14,대구광역시 수성구,1,13,140.78,4,4,N,N,N,N,N,N
1, 2003, 06, 18,대구광역시 수성구,1,13,199.08,8,4,N,N,N,N,N,N
1, 2003, 07, 07,대구광역시 수성구,1,13,158.69,6,4,N,N,N,N,N,N
1, 2003, 06, 28,대구광역시 수성구,1,13,234.5,9,4,N,N,N,N,N,N
1, 2003, 07, 16,대구광역시 수성구,1,13,222.21,7,2,N,N,N,Y,N,N
1, 2003, 02, 20,대구광역시 수성구,1,13,148.2,4,4,N,N,N,N,N,N
1, 2003, 05, 27,대구광역시 수성구,1,13,126.42,4,1,N,N,N,Y,N,N
1, 2007, 07, 10,대구광역시 북구,1,13,53.94,2,4,Y,Y,Y,N,Y,Y
1, 2007, 07, 23,대구광역시 북구,1,13,99.16,4,4,Y,Y,Y,N,Y,Y
1, 2007, 07, 24,대구광역시 북구,1,13,64.25,4,4,Y,Y,N,N,Y,Y
1, 2007, 09, 11,대구광역시 북구,1,13,115.21,4,4,N,Y,N,N,Y,Y
1, 2007, 10, 12,대구광역시 북구,1,13,141.75,6,4,N,N,N,N,N,N
1, 2007, 11, 16,대구광역시 북구,1,13,185.52,7,4,Y,Y,N,N,Y,Y
1, 2007, 11, 21,대구광역시 북구,1,13,140.9,6,0,Y,Y,N,N,Y,Y
1, 2007, 12, 17,대구광역시 북구,1,13,91.45,3,1,N,Y,N,N,Y,Y
1, 2008, 02, 05,대구광역시 북구,1,13,191.88,6,0,Y,Y,Y,N,Y,Y
1, 2008, 03, 14,대구광역시 북구,1,13,163.25,6,4,Y,Y,Y,N,Y,Y
1, 2002, 08, 26,경상북도 안동시,1,13,214.5,8,4,N,Y,Y,N,Y,Y
1, 2002, 12, 27,경상북도 안동시,1,13,304.8,12,4,Y,Y,Y,N,Y,Y
1, 2002, 12, 31,경상북도 안동시,1,13,134.96,6,1,N,Y,Y,Y,Y,Y
1, 2005, 08, 25,경상북도 안동시,1,13,120.8,5,4,N,N,N,N,N,N
1, 2005, 11, 23,경상북도 안동시,1,13,145.8,5,4,N,N,N,N,N,N
1, 2006, 03, 03,경상북도 안동시,1,13,97.37,2,4,Y,Y,N,N,Y,Y
1, 2006, 06, 02,경상북도 안동시,1,13,176.0,5,4,Y,Y,N,N,Y,Y
1, 2006, 06, 30,경상북도 안동시,1,13,146.7,5,1,N,N,N,Y,N,N
1, 2006, 08, 03,경상북도 안동시,1,13,165.0,8,2,Y,Y,Y,Y,Y,Y
1, 2003, 08, 07,충청남도 공주시,1,13,261.38,7,1,Y,Y,Y,N,Y,Y
1, 2003, 08, 22,충청남도 공주시,1,13,153.0,8,2,Y,Y,Y,Y,Y,Y
1, 2012, 12, 11,충청남도 아산시,1,13,263.3,10,9,Y,Y,Y,Y,N,Y
1, 2003, 06, 24,충청남도 공주시,1,13,263.0,6,1,N,Y,N,Y,N,N
1, 1994, 10, 17,충청남도 아산시,1,13,105.6,4,1,Y,Y,Y,N,N,Y
1, 1994, 10, 17,충청남도 아산시,1,13,99.0,7,4,N,N,N,N,N,N
1, 1994, 12, 17,충청남도 아산시,1,13,118.8,6,4,N,N,N,N,N,N
1, 1994, 12, 30,충청남도 아산시,1,13,102.3,9,4,N,N,N,N,N,N
1, 2013, 05, 02,충청남도 아산시,1,13,290.64,7,4,N,N,N,N,N,N
1, 2013, 07, 23,충청남도 아산시,1,13,195.39,4,4,N,N,N,N,N,N
1, 2004, 03, 04,충청남도 공주시,1,13,324.7,8,2,Y,Y,N,Y,Y,Y
1, 2004, 05, 03,충청남도 공주시,1,13,402.38,9,2,Y,Y,N,Y,N,Y
1, 2005, 09, 30,충청남도 공주시,1,13,144.23,6,2,Y,Y,Y,Y,Y,Y
1, 2005, 10, 24,충청남도 공주시,1,13,165.24,6,2,Y,Y,N,Y,N,Y
1, 1999, 01, 13,충청남도 아산시,1,13,115.0,5,4,N,N,N,N,N,N
1, 1999, 01, 20,충청남도 아산시,1,13,79.0,6,3,N,N,N,Y,N,N
1, 1999, 02, 02,충청남도 아산시,1,13,132.0,6,4,N,N,N,N,N,N
1, 1995, 01, 25,충청남도 아산시,1,13,119.46,7,4,N,N,N,N,N,N
1, 2010, 09, 02,충청남도 아산시,1,13,287.05,9,4,Y,Y,Y,N,N,Y
1, 2010, 12, 01,충청남도 아산시,1,13,143.23,6,3,Y,Y,Y,Y,N,Y
1, 2010, 12, 03,충청남도 아산시,1,13,193.53,8,8,Y,Y,Y,Y,N,Y
1, 2010, 12, 28,충청남도 아산시,1,13,190.52,8,5,Y,Y,Y,Y,N,Y
1, 2011, 01, 21,충청남도 아산시,1,13,128.58,6,6,N,N,N,Y,N,Y
1, 2011, 01, 31,충청남도 아산시,1,13,106.26,5,2,N,Y,Y,Y,N,Y
1, 1992, 09, 04,충청남도 아산시,1,13,148.5,14,4,N,N,N,N,N,N
1, 2011, 12, 23,충청남도 아산시,1,13,135.15,5,4,N,Y,Y,N,N,Y
1, 2011, 12, 26,충청남도 아산시,1,13,194.75,6,1,Y,Y,Y,Y,N,Y
1, 2011, 12, 28,충청남도 아산시,1,13,101.9,6,2,Y,Y,Y,Y,N,Y
1, 2012, 08, 20,충청남도 아산시,1,13,197.2,5,4,Y,Y,Y,N,N,Y
1, 2012, 08, 24,충청남도 아산시,1,13,183.3,10,4,N,N,N,N,N,N
1, 2012, 09, 24,충청남도 아산시,1,13,162.06,5,4,Y,Y,Y,N,N,Y
1, 2012, 10, 05,충청남도 아산시,1,13,252.0,12,12,Y,Y,Y,Y,N,Y
1, 2012, 10, 26,충청남도 아산시,1,13,219.1,9,3,Y,Y,Y,Y,N,Y
1, 2012, 11, 22,충청남도 아산시,1,13,246.17,6,1,N,Y,Y,Y,N,Y
1, 2001, 02, 08,충청남도 공주시,1,13,248.75,9,5,Y,Y,Y,Y,Y,Y
1, 2001, 01, 20,충청남도 공주시,1,13,178.0,6,1,Y,Y,Y,Y,Y,Y
1, 2001, 09, 29,충청남도 공주시,1,13,120.6,5,1,Y,Y,Y,Y,Y,Y
1, 2001, 10, 23,충청남도 공주시,1,13,99.36,5,4,Y,Y,Y,Y,Y,Y
1, 2001, 12, 29,충청남도 공주시,1,13,119.0,5,1,Y,Y,Y,Y,Y,Y
1, 1999, 08, 31,충청남도 아산시,1,13,110.0,5,4,N,N,N,N,N,N
1, 2007, 08, 24,충청남도 아산시,1,13,124.57,6,4,Y,Y,Y,N,Y,Y
1, 2008, 07, 29,충청남도 아산시,1,13,131.65,5,4,N,N,N,N,N,N
1, 2008, 08, 27,충청남도 아산시,1,13,153.96,8,8,Y,Y,Y,Y,Y,Y
1, 1998, 01, 06,충청남도 아산시,1,13,116.0,6,4,N,N,N,N,N,N
1, 1998, 01, 12,충청남도 아산시,1,13,152.0,9,4,N,N,N,N,N,N
1, 1993, 09, 28,충청남도 아산시,1,13,132.0,9,4,N,N,N,Y,N,N
1, 1994, 02, 08,충청남도 아산시,1,13,148.5,11,4,N,N,N,Y,N,N
1, 2016, 12, 30,충청남도 아산시,1,13,87.55,4,4,N,Y,Y,N,N,Y
1, 2017, 02, 20,충청남도 아산시,1,13,71.04,10,5,N,N,N,Y,N,Y
1, 2004, 11, 20,충청남도 아산시,1,13,146.72,8,1,N,N,N,Y,N,N
1, 2017, 03, 16,충청남도 아산시,1,13,153.97,21,4,N,Y,Y,Y,N,Y
1, 2005, 11, 24,충청남도 아산시,1,13,148.47,5,4,Y,Y,Y,N,Y,Y
1, 2006, 03, 08,충청남도 아산시,1,13,138.0,9,4,N,Y,Y,N,Y,Y
1, 2006, 04, 28,충청남도 아산시,1,13,112.84,5,4,Y,Y,Y,Y,Y,Y
1, 2006, 04, 28,충청남도 아산시,1,13,186.91,9,1,Y,Y,Y,Y,Y,Y
1, 2006, 06, 23,충청남도 아산시,1,13,138.7,6,4,Y,Y,Y,N,Y,Y
1, 2006, 08, 16,충청남도 아산시,1,13,107.03,6,4,N,N,N,N,N,N
1, 2006, 12, 14,충청남도 아산시,1,13,208.28,11,11,Y,Y,Y,Y,Y,Y
1, 1992, 09, 15,충청남도 청양군,1,13,113.96,5,0,N,N,N,N,N,N
1, 1997, 11, 21,충청남도 청양군,1,13,100.0,4,4,Y,Y,Y,N,Y,Y
1, 1999, 10, 09,충청남도 청양군,1,13,128.38,10,4,Y,Y,Y,N,Y,Y
1, 2001, 04, 01,충청남도 아산시,1,13,140.0,7,4,N,N,N,N,N,N
1, 2002, 08, 09,충청남도 아산시,1,13,148.0,4,4,N,N,N,N,N,N
1, 2009, 03, 16,충청남도 청양군,1,13,138.22,5,4,Y,Y,Y,N,N,Y
1, 2012, 10, 24,충청남도 청양군,1,13,113.39,10,4,N,N,N,Y,N,N
1, 2013, 01, 09,충청남도 청양군,1,13,197.26,6,4,N,N,N,Y,N,N
1, 2015, 06, 22,충청남도 청양군,1,13,196.0,6,4,N,Y,Y,N,N,Y
1, 2017, 02, 23,충청남도 청양군,1,13,120.0,12,4,N,N,N,Y,N,N
1, 2004, 02, 24,충청남도 서산시,1,13,293.16,11,3,Y,Y,Y,Y,Y,Y
1, 2004, 03, 12,충청남도 서산시,1,13,211.65,7,4,Y,Y,Y,N,Y,Y
1, 2004, 05, 14,충청남도 서산시,1,13,199.34,7,1,N,Y,Y,Y,N,Y
1, 2005, 02, 17,충청남도 서산시,1,13,224.66,6,2,Y,Y,Y,Y,Y,Y
1, 2006, 02, 27,충청남도 서산시,1,13,231.12,9,3,N,Y,Y,Y,Y,Y
1, 2007, 09, 18,충청남도 서산시,1,13,274.37,4,4,Y,Y,Y,N,Y,Y
1, 1999, 11, 23,충청남도 청양군,1,13,169.0,7,4,Y,Y,Y,Y,Y,Y
1, 1999, 12, 18,충청남도 청양군,1,13,115.2,4,4,Y,Y,Y,Y,Y,Y
1, 2001, 12, 06,충청남도 청양군,1,13,343.09,10,1,Y,Y,Y,Y,Y,Y
1, 2007, 11, 22,충청남도 청양군,1,13,220.28,7,1,Y,Y,Y,Y,Y,Y
1, 2015, 06, 12,충청남도 당진시,1,13,101.64,4,0,Y,Y,Y,N,N,Y
1, 2015, 10, 22,충청남도 당진시,1,13,189.92,7,4,Y,Y,Y,N,N,Y
1, 2013, 07, 03,충청남도 당진시,1,13,61.76,3,1,N,N,N,Y,N,N
1, 2013, 07, 15,충청남도 당진시,1,13,86.7,4,1,N,N,N,N,N,N
1, 2013, 07, 24,충청남도 당진시,1,13,170.93,6,4,N,N,N,N,N,N
1, 2013, 10, 18,충청남도 당진시,1,13,197.42,6,4,N,N,N,N,N,N
1, 2013, 12, 17,충청남도 당진시,1,13,202.18,7,4,N,N,N,N,N,N
1, 2014, 04, 24,충청남도 당진시,1,13,157.62,6,2,Y,Y,Y,Y,N,Y
1, 2014, 05, 23,충청남도 당진시,1,13,168.52,5,4,Y,Y,Y,N,N,Y
1, 2014, 06, 25,충청남도 당진시,1,13,180.49,5,1,Y,Y,Y,Y,N,Y
1, 2014, 08, 08,충청남도 당진시,1,13,172.98,5,1,Y,Y,Y,Y,N,Y
1, 2014, 10, 15,충청남도 당진시,1,13,202.49,6,1,Y,Y,Y,Y,Y,Y
1, 2014, 10, 24,충청남도 당진시,1,13,202.0,8,1,Y,Y,Y,Y,N,Y
1, 2014, 10, 29,충청남도 당진시,1,13,187.0,5,2,Y,Y,Y,Y,N,Y
1, 2014, 11, 24,충청남도 당진시,1,13,158.4,5,0,Y,Y,Y,N,N,Y
1, 2015, 04, 06,충청남도 당진시,1,13,202.41,7,1,N,N,N,Y,N,N
1, 2015, 05, 29,충청남도 당진시,1,13,202.33,11,4,N,N,N,Y,N,N
1, 2000, 03, 25,충청북도 옥천군,1,13,173.14,7,1,N,N,N,Y,N,N
1, 2001, 04, 13,충청북도 옥천군,1,13,112.66,6,2,N,N,N,Y,N,N
1, 2002, 01, 31,충청북도 옥천군,1,13,146.49,5,2,N,N,N,Y,N,N
1, 2002, 08, 31,충청북도 옥천군,1,13,120.0,10,1,N,N,N,Y,N,N
1, 2016, 05, 27,충청북도 옥천군,1,13,124.8,13,13,Y,Y,N,Y,N,N
1, 2005, 01, 19,충청북도 옥천군,1,13,115.5,5,1,Y,Y,N,Y,N,Y
1, 2005, 10, 31,충청북도 옥천군,1,13,82.72,10,1,N,N,N,Y,N,N
1, 2006, 12, 14,충청북도 옥천군,1,13,120.98,7,2,N,Y,N,Y,N,N
1, 2010, 08, 19,충청북도 옥천군,1,13,126.72,5,2,Y,Y,Y,Y,N,Y
1, 2010, 10, 05,충청북도 옥천군,1,13,386.54,7,1,N,N,N,Y,N,Y
1, 1999, 06, 26,충청북도 옥천군,1,13,100.0,10,1,N,N,N,Y,N,N
1, 1999, 08, 23,충청북도 옥천군,1,13,156.79,3,1,Y,N,Y,Y,N,N
1, 2003, 04, 09,충청북도 충주시,1,13,89.07,7,4,N,N,N,Y,N,N
1, 2001, 12, 14,충청북도 충주시,1,13,82.64,5,4,N,N,N,Y,N,N
1, 2001, 12, 14,충청북도 충주시,1,13,195.89,6,7,N,N,N,Y,N,N
1, 2001, 12, 22,충청북도 충주시,1,13,104.62,5,2,N,N,N,Y,N,N
1, 2002, 02, 25,충청북도 충주시,1,13,99.17,6,2,N,N,N,Y,N,N
1, 2002, 09, 05,충청북도 충주시,1,13,129.0,4,2,N,N,N,Y,N,N
1, 2002, 09, 07,충청북도 충주시,1,13,299.17,9,9,N,N,N,Y,N,N
1, 2002, 11, 09,충청북도 충주시,1,13,236.25,7,7,N,N,N,Y,N,N
1, 2004, 11, 04,경기도 안양시,1,13,100.87,4,0,Y,Y,Y,N,Y,Y
1, 1993, 09, 24,서울특별시 강북구,1,13,99.0,10,4,N,N,N,N,N,N
1, 1993, 09, 15,서울특별시 강북구,1,13,142.1,5,2,N,N,N,Y,N,N
1, 2013, 01, 22,서울특별시 강북구,1,13,94.73,10,4,N,N,N,N,N,N
1, 2008, 04, 04,서울특별시 노원구,1,13,139.77,6,4,N,N,N,N,N,N
1, 2008, 05, 20,서울특별시 노원구,1,13,165.74,6,4,N,N,N,Y,N,N
1, 2013, 04, 26,서울특별시 노원구,1,13,198.72,7,4,N,N,N,N,N,N
1, 2013, 06, 11,서울특별시 노원구,1,13,174.54,7,4,N,N,N,N,N,N
1, 2013, 10, 24,서울특별시 노원구,1,13,103.5,5,0,N,N,N,N,N,N
1, 2013, 12, 24,서울특별시 노원구,1,13,89.49,6,0,N,N,N,N,N,N
1, 2014, 01, 17,서울특별시 노원구,1,13,108.72,5,4,N,N,N,N,N,N
1, 2014, 01, 28,서울특별시 노원구,1,13,230.31,11,4,N,N,N,Y,N,N
1, 1997, 09, 24,서울특별시 강북구,1,13,82.88,4,2,N,N,N,Y,N,N
1, 1997, 10, 28,서울특별시 강북구,1,13,148.5,10,4,N,N,N,N,N,N
1, 1997, 09, 19,서울특별시 강북구,1,13,66.88,4,4,N,N,N,N,N,N
1, 2001, 03, 02,서울특별시 강북구,1,13,126.08,5,1,N,N,N,Y,N,N
1, 2001, 03, 02,서울특별시 강북구,1,13,127.03,6,4,N,N,N,N,N,N
1, 2014, 09, 11,서울특별시 노원구,1,13,70.5,4,0,N,Y,N,N,N,N
1, 2014, 10, 06,서울특별시 노원구,1,13,235.43,8,4,N,N,N,Y,N,N
1, 2014, 11, 24,서울특별시 노원구,1,13,212.56,25,4,N,N,N,Y,N,N
1, 1992, 10, 22,서울특별시 강북구,1,13,246.54,9,4,N,N,N,Y,N,N
1, 2010, 09, 17,서울특별시 광진구,1,13,99.51,4,1,N,N,N,Y,N,N
1, 2010, 10, 08,서울특별시 광진구,1,13,255.86,1,4,N,N,N,N,N,N
1, 2010, 11, 12,서울특별시 광진구,1,13,82.01,4,4,N,N,N,Y,N,N
1, 2010, 12, 17,서울특별시 광진구,1,13,131.52,6,4,N,N,N,N,N,N
1, 2011, 05, 27,서울특별시 광진구,1,13,122.3,6,4,N,N,N,Y,N,N
1, 2011, 06, 13,서울특별시 광진구,1,13,255.87,10,4,N,N,N,N,N,N
1, 2011, 08, 02,서울특별시 광진구,1,13,85.0,10,4,N,N,N,N,N,N
1, 2011, 08, 24,서울특별시 광진구,1,13,108.43,5,1,N,N,N,N,N,N
1, 2011, 08, 25,서울특별시 광진구,1,13,147.0,5,4,N,N,N,N,N,N
1, 2011, 11, 17,서울특별시 강북구,1,13,198.97,9,6,N,N,N,Y,N,N
1, 2008, 05, 29,서울특별시 노원구,1,13,85.31,4,4,N,N,N,N,N,N
1, 2014, 05, 26,서울특별시 노원구,1,13,98.94,20,4,N,Y,N,Y,N,N
1, 2014, 06, 13,서울특별시 노원구,1,13,514.85,21,21,Y,Y,N,Y,N,Y
1, 2012, 04, 20,서울특별시 광진구,1,13,75.43,4,0,N,N,N,N,N,N
1, 2012, 05, 07,서울특별시 광진구,1,13,189.7,10,6,N,N,N,Y,N,N
1, 2009, 12, 09,서울특별시 노원구,1,13,99.55,6,0,N,N,N,N,N,N
1, 1999, 06, 21,서울특별시 노원구,1,13,65.0,5,4,N,N,N,Y,N,N
1, 1999, 06, 21,서울특별시 노원구,1,13,154.66,6,4,N,N,N,Y,N,N
1, 1999, 06, 21,서울특별시 노원구,1,13,132.0,7,4,N,N,N,Y,N,N
1, 1999, 06, 22,서울특별시 노원구,1,13,82.5,6,4,N,N,N,Y,N,N
1, 1999, 06, 22,서울특별시 노원구,1,13,132.0,13,4,N,N,N,Y,N,N
1, 2007, 07, 16,서울특별시 노원구,1,13,59.99,9,4,N,N,N,Y,N,N
1, 2007, 09, 12,서울특별시 노원구,1,13,222.35,8,4,N,N,N,Y,N,N
1, 2007, 09, 14,서울특별시 노원구,1,13,169.07,6,0,N,N,N,N,N,N
1, 2007, 10, 11,서울특별시 노원구,1,13,71.36,3,4,N,N,N,Y,N,N
1, 2009, 07, 28,서울특별시 노원구,1,13,140.28,8,4,N,N,N,Y,N,N
1, 2009, 10, 14,서울특별시 노원구,1,13,85.62,5,4,N,N,N,Y,N,N
1, 2012, 04, 12,서울특별시 노원구,1,13,164.55,5,4,N,N,N,N,N,N
1, 2010, 11, 18,서울특별시 노원구,1,13,99.45,5,0,N,N,N,N,N,N
1, 2010, 11, 23,서울특별시 노원구,1,13,141.08,8,4,N,N,N,Y,N,N
1, 2011, 01, 13,서울특별시 노원구,1,13,112.24,5,0,N,N,N,N,N,N
1, 2011, 01, 26,서울특별시 노원구,1,13,99.17,5,4,N,N,N,Y,N,N
1, 2011, 02, 23,서울특별시 노원구,1,13,121.98,6,4,N,N,N,N,N,N
1, 2011, 08, 10,서울특별시 노원구,1,13,108.58,5,4,N,N,N,Y,N,N
1, 2011, 08, 29,서울특별시 노원구,1,13,97.58,5,4,N,N,N,Y,N,N
1, 2011, 12, 16,서울특별시 노원구,1,13,49.14,3,4,N,N,N,Y,N,N
1, 2012, 01, 18,서울특별시 노원구,1,13,105.0,5,4,N,N,N,Y,N,N
1, 2012, 02, 02,서울특별시 노원구,1,13,192.93,6,4,N,N,N,Y,N,N
1, 2014, 08, 27,서울특별시 노원구,1,13,198.04,9,4,N,Y,N,Y,N,N
1, 2002, 06, 28,서울특별시 노원구,1,13,82.5,7,4,N,N,N,Y,N,N
1, 2002, 07, 11,서울특별시 노원구,1,13,116.44,7,4,N,N,N,N,N,N
1, 1999, 06, 23,서울특별시 노원구,1,13,132.0,8,4,N,N,N,Y,N,N
1, 1999, 06, 24,서울특별시 노원구,1,13,125.4,7,4,N,N,N,Y,N,N
1, 2015, 03, 02,서울특별시 노원구,1,13,102.48,5,4,N,N,N,Y,N,N
1, 2015, 04, 16,서울특별시 노원구,1,13,229.1,9,4,N,N,N,Y,N,N
1, 2015, 06, 17,서울특별시 노원구,1,13,170.31,2,4,N,N,N,Y,N,N
1, 2015, 07, 09,서울특별시 노원구,1,13,413.6,22,20,N,N,N,Y,N,N
1, 2015, 09, 25,서울특별시 노원구,1,13,122.14,22,20,N,N,N,Y,N,N
1, 2015, 10, 14,서울특별시 노원구,1,13,85.95,4,0,Y,Y,N,N,N,N
1, 2012, 10, 05,서울특별시 노원구,1,13,112.68,5,4,N,N,N,Y,N,N
1, 2013, 04, 08,서울특별시 노원구,1,13,142.35,7,4,N,N,N,N,N,N
1, 1999, 06, 25,서울특별시 노원구,1,13,148.5,10,4,N,N,N,Y,N,N
1, 2002, 06, 24,서울특별시 노원구,1,13,92.4,8,4,N,N,N,N,N,N
1, 2010, 07, 30,서울특별시 노원구,1,13,125.76,6,4,N,N,N,Y,N,N
1, 2010, 07, 30,서울특별시 노원구,1,13,119.25,7,4,N,N,N,N,N,N
1, 2015, 12, 24,서울특별시 노원구,1,13,299.17,10,4,N,N,N,N,N,N
1, 2016, 01, 15,서울특별시 노원구,1,13,118.0,23,13,N,N,N,Y,N,N
1, 2016, 01, 27,서울특별시 노원구,1,13,93.1,5,4,N,N,N,N,N,N
1, 2016, 01, 29,서울특별시 노원구,1,13,147.18,20,3,N,N,N,N,N,N
1, 2016, 02, 03,서울특별시 노원구,1,13,105.42,19,11,N,N,N,Y,N,N
1, 2016, 02, 22,서울특별시 노원구,1,13,68.0,5,1,N,N,N,Y,N,N
1, 1999, 06, 21,서울특별시 노원구,1,13,47.88,5,4,N,N,N,Y,N,N
1, 1999, 06, 21,서울특별시 노원구,1,13,105.46,9,4,N,N,N,Y,N,N
1, 2012, 05, 08,서울특별시 노원구,1,13,336.65,15,4,N,N,N,N,N,N
1, 1999, 04, 17,서울특별시 광진구,1,13,156.79,8,2,N,N,N,Y,N,N
1, 2001, 07, 16,서울특별시 강북구,1,13,71.01,5,4,N,N,N,N,N,N
